     6.280      1.696      0.000      1.000      0.000
     6.290      1.696      0.000      1.000      0.000
     6.300      1.696      0.000      1.000      0.000
     6.310      1.696      0.000      1.000      0.000
     6.320      1.696      0.000      1.000      0.000
     6.330      1.696      0.000      1.000      0.000
     6.340      1.696      0.000      1.000      0.000
     6.350      1.696      0.000      1.000      0.000
     6.360      1.696      0.000      1.000      0.000
     6.370      1.696      0.000      1.000      0.000
     6.380      1.696      0.000      1.000      0.000
     6.390      1.696      0.000      1.000      0.000
     6.400      1.696      0.000      1.000      0.000
     6.410      1.696      0.000      1.000      0.000
     6.420      1.696      0.000      1.000      0.000
     6.430      1.696      0.000      1.000      0.000
     6.440      1.696      0.000      1.000      0.000
     6.450      1.696      0.000      1.000      0.000
     6.460      1.696      0.000      1.000      0.000
     6.470      1.696      0.000      1.000      0.000
     6.480      1.696      0.000      1.000      0.000
     6.490      1.696      0.000      1.000      0.000
     6.500      1.696      0.000      1.000      0.000
     6.510      1.696      0.000      1.000      0.000
     6.520      1.696      0.000      1.000      0.000
     6.530      1.696      0.000      1.000      0.000
     6.540      1.696      0.000      1.000      0.000
     6.550      1.696      0.000      1.000      0.000
     6.560      1.696      0.000      1.000      0.000
     6.570      1.696      0.000      1.000      0.000
     6.580      1.696      0.000      1.000      0.000
     6.590      1.696      0.000      1.000      0.000
     6.600      1.696      0.000      1.000      0.000
